id,x,y,Floor,Occupancy,type,area,vid
1,91.83646008,22.32684279,1,COM1,CERBL,14.551,521
2,91.83740273,22.32690821,1,COM1,MLRM1,507.6702,521
3,91.83646693,22.32692433,2,COM1,CERBL,9.0811,521
4,91.83629361,22.32702366,1,COM1,CERBL,58.4368,521
5,91.8375516,22.32697349,1,COM1,MLRM1,17.167,521
6,91.83743017,22.32701918,1,COM1,MLRM1,385.1781,521
7,91.83705396,22.32693417,2,COM1,CERBL,8.0641,521
8,91.83648368,22.32709583,1,COM1,MHPHUD,34.9362,521
9,91.83756193,22.32707763,1,COM1,MLRM1,59.6464,521
10,91.83769425,22.32708767,1,COM1,MLRM1,88.93,521
11,91.83611397,22.32707976,1,COM1,MHPHUD,20.9758,521
12,91.83666281,22.32712967,2,COM1,MHPHUD,58.716,521
13,91.83609498,22.32714555,1,COM1,MHPHUD,328.041,521
14,91.83729666,22.32710027,2,GOV1,CECBL,152.0059,521
15,91.8363684,22.32716481,1,COM1,MHPHUD,65.0652,521
16,91.83608113,22.32720737,1,COM1,MHPHUD,53.3422,521
17,91.83861362,22.32720829,1,COM1,MHPHUD,88.1771,521
18,91.83592191,22.32726335,1,COM1,MHPHUD,55.1116,521
19,91.83650994,22.32725237,1,COM1,MHPHUD,21.7065,521
20,91.83759669,22.32725753,1,RES2,MMUH1,31.9453,521
21,91.83734626,22.32727743,1,COM1,MLRM1,56.7848,521
22,91.83727893,22.32728377,1,COM1,MLRM1,64.2781,521
23,91.83649691,22.3272997,1,COM1,MHPHUD,26.3737,521
24,91.83779142,22.32735483,1,GOV1,MLRM1,38.2048,521
25,91.83642075,22.32734728,1,COM1,MHPHUD,115.0311,521
26,91.83607084,22.32732015,1,COM1,MHPHUD,150.4402,521
27,91.83622842,22.32726739,1,COM1,MHPHUD,71.4338,521
28,91.83850502,22.32733289,1,COM1,MHPHUD,76.4309,521
29,91.83855716,22.32734065,1,COM1,MHPHUD,184.8394,521
30,91.83635653,22.32731459,1,COM1,MHPHUD,109.2037,521
31,91.83877711,22.32734076,1,COM1,MHPHUD,148.9501,521
32,91.83863269,22.3273341,1,COM1,MHPHUD,46.5239,521
33,91.83602693,22.32743427,1,IND3,MHPHUD,60.9689,521
34,91.83779129,22.32742714,1,GOV1,MLRM1,12.6461,521
35,91.83625568,22.32746492,1,COM1,MLRM1,11.3028,521
36,91.83779975,22.32746425,1,GOV1,MLRM1,60.6033,521
37,91.83616808,22.3275017,1,COM1,MHPHUD,42.0834,521
38,91.83599926,22.32751655,1,IND3,MHPHUD,80.077,521
39,91.83777117,22.32749533,1,GOV1,MLRM1,120.1369,521
40,91.83862168,22.32747213,1,COM1,MHPHUD,86.7785,521
41,91.83854937,22.32747648,1,COM1,MHPHUD,543.8764,521
42,91.83798143,22.32746308,1,GOV1,MLRM1,88.6881,521
43,91.83810453,22.32753488,1,GOV1,MLRM1,178.0609,521
44,91.83731969,22.32748846,1,COM1,MLRM1,88.6957,521
45,91.83876974,22.32754765,1,COM1,MHPHUD,154.3277,521
46,91.83723929,22.32748457,1,COM1,MLRM1,24.7564,521
47,91.83628378,22.3276402,1,RES2,MHPHUD,263.143,521
48,91.83784057,22.32760266,2,COM10,CERBL,33.855,521
49,91.8385195,22.327633,1,COM1,MHPHUD,72.2954,521
50,91.83633615,22.32764122,1,RES4,MHPHUD,22.1038,521
51,91.83606986,22.3276779,1,COM1,CERBL,93.1462,521
52,91.83642676,22.32764511,1,RES4,MHPHUD,58.1535,521
53,91.8387624,22.32764535,1,COM1,MHPHUD,41.253,521
54,91.83648534,22.32765193,1,RES4,MHPHUD,55.507,521
55,91.83937494,22.3276448,1,COM1,MHPHUD,84.3018,521
56,91.83658748,22.32766573,1,RES4,MHPHUD,45.3198,521
57,91.836136,22.3277015,1,COM1,CERBL,270.1569,521
58,91.83697539,22.32752494,1,COM1,MLRM1,178.3199,521
59,91.83714379,22.32756369,1,COM1,MLRM1,84.7254,521
60,91.83638807,22.32772234,1,RES4,MHPHUD,82.3447,521
61,91.8371995,22.32769471,1,COM1,MLRM1,35.2114,521
62,91.83737862,22.32770314,1,COM1,MLRM1,71.9819,521
63,91.83665872,22.32769559,1,RES4,MHPHUD,27.9638,521
64,91.8393776,22.32771057,1,COM1,MHPHUD,183.5989,521
65,91.83861442,22.32763859,1,COM1,MHPHUD,46.0526,521
66,91.83875202,22.32771359,1,COM1,MHPHUD,148.7571,521
67,91.83675751,22.32771452,1,RES4,MHPHUD,158.1777,521
68,91.83809332,22.32766965,1,COM1,MHPHUD,131.9585,521
69,91.83731282,22.32770654,3,COM1,MLRM2,41.0316,521
70,91.83607197,22.32776577,1,COM1,MHPHUD,229.5969,521
71,91.83784212,22.32771316,1,COM10,CERBL,13.4052,521
72,91.83733824,22.327784,1,COM1,MLRM1,282.9241,521
73,91.83958689,22.3276883,1,COM1,MHPHUD,41.6495,521
74,91.83764785,22.32778076,1,COM10,CERBL,36.6358,521
75,91.83937036,22.32776085,1,COM1,MHPHUD,164.3819,521
76,91.83639187,22.32777649,1,RES4,MHPHUD,115.3838,521
77,91.83676355,22.32781753,6,COM1,CECBM,20.2493,521
78,91.83937096,22.32781475,1,COM1,MHPHUD,20.0262,521
79,91.83733062,22.32784343,1,COM1,MLRM1,129.7466,521
80,91.83639,22.32784277,1,RES4,MHPHUD,164.9326,521
81,91.83784275,22.32781995,1,COM10,CERBL,137.5232,521
82,91.83606967,22.32784888,1,RES2,MMUH1,184.7654,521
83,91.83700502,22.32784457,6,COM1,CECBM,17.3418,521
84,91.83935697,22.32785836,1,COM1,MHPHUD,98.7321,521
85,91.83764938,22.32784112,1,COM10,CERBL,132.5502,521
86,91.83810236,22.32782542,1,COM1,MHPHUD,89.4334,521
87,91.83662642,22.32784669,1,RES4,MHPHUD,64.3386,521
88,91.83880464,22.32783118,1,COM1,MHPHUD,102.6095,521
89,91.83676117,22.32789434,6,COM1,CECBM,25.2372,521
90,91.83601754,22.32791974,1,COM1,MHPHUD,86.1553,524
91,91.83788946,22.32788847,1,COM10,CERBL,32.5552,521
92,91.837323,22.32790065,1,COM1,MLRM1,130.2007,521
93,91.8387417,22.3278295,1,COM1,MHPHUD,288.413,521
94,91.83824703,22.32775628,1,COM1,MHPHUD,67.3443,521
95,91.83762095,22.32789549,1,COM10,CERBL,203.1765,521
96,91.83957037,22.3278472,1,COM1,MHPHUD,118.3791,521
97,91.83714415,22.32787101,2,COM1,MLRM1,126.2457,521
98,91.83699569,22.32792714,1,COM1,MLRM1,204.0537,521
99,91.83859824,22.32784999,1,COM1,MHPHUD,267.6455,521
100,91.83639066,22.3279131,1,RES4,MHPHUD,15.8386,521
101,91.83870787,22.32794007,1,COM1,MHPHUD,169.4247,521
102,91.83968653,22.32780095,1,COM1,MHPHUD,136.1585,521
103,91.83720194,22.32786996,2,COM1,MLRM1,62.6967,521
104,91.83772575,22.32792103,1,COM10,CERBL,30.4848,521
105,91.83877487,22.327951,1,COM1,MHPHUD,58.092,521
106,91.83604215,22.32797598,1,COM1,MHPHUD,44.3378,524
107,91.83731239,22.3279709,1,COM1,MLRM1,37.6642,521
108,91.83980646,22.32795957,1,COM1,MHPHUD,28.687,521
109,91.83756321,22.32797513,2,COM10,CERBL,36.8678,521
110,91.84032788,22.32796323,1,COM1,MHPHUD,57.9777,519
111,91.83801148,22.32795989,1,RES1,MHPHUD,48.7067,521
112,91.83858596,22.32798678,1,COM1,MHPHUD,3.1384,521
113,91.83754573,22.3280203,1,COM10,CERBL,24.78,521
114,91.83600191,22.32802285,1,COM1,MLRM1,54.8899,524
115,91.83805531,22.32796763,1,RES1,MHPHUD,75.6697,521
116,91.83875404,22.32798968,1,COM1,MHPHUD,100.3354,521
117,91.83934445,22.32795429,1,COM1,MHPHUD,34.1806,521
118,91.83883431,22.32798744,1,COM1,MHPHUD,72.346,521
119,91.8402343,22.32794142,1,COM1,MHPHUD,54.7671,519
120,91.83631767,22.32800706,6,RES4,CERBM,62.2973,524
121,91.83677152,22.32801995,1,RES4,MHPHUD,39.4944,521
122,91.83979543,22.32800838,1,COM1,MHPHUD,41.2318,521
123,91.83617465,22.32805922,2,RES2,CERBL,32.2614,524
124,91.84033004,22.32802364,1,COM1,MHPHUD,101.6515,519
125,91.83725633,22.32803873,1,COM1,MLRM1,54.8569,521
126,91.83801126,22.32805015,1,RES1,MHPHUD,67.4276,521
127,91.83876665,22.32804305,1,COM1,MHPHUD,49.7722,521
128,91.84002453,22.32803404,1,COM1,MHPHUD,162.8543,519
129,91.83588424,22.32797442,2,COM1,MLRM1,214.4981,524
130,91.84351903,22.32787613,1,RES2,MMUH1,186.4288,523
131,91.83694558,22.32803927,2,COM1,MLRM1,255.7555,521
132,91.83645043,22.32805107,3,RES4,MSF2,26.7775,524
133,91.83872236,22.32808009,1,COM1,MHPHUD,78.2044,521
134,91.83812044,22.32803167,1,RES2,MHPHUD,183.2823,521
135,91.83767656,22.32803624,2,COM10,CERBL,103.0671,521
136,91.83663688,22.32805059,1,RES4,MHPHUD,42.1368,521
137,91.83978252,22.32806558,1,COM1,MHPHUD,195.6341,519
138,91.83708587,22.32804927,2,COM1,MLRM1,57.0568,521
139,91.83725408,22.32809903,2,COM1,MLRM1,41.7543,521
140,91.84032905,22.32808072,1,COM1,MHPHUD,34.8417,519
141,91.83799973,22.32811192,1,RES1,MHPHUD,67.6728,521
142,91.84020669,22.328074,1,COM1,MHPHUD,102.2299,519
143,91.83758343,22.32808332,1,COM10,CERBL,77.5045,521
144,91.83931832,22.32807083,1,COM1,MHPHUD,76.5992,521
145,91.83611987,22.32813256,1,COM1,MHPHUD,25.6958,524
146,91.83871949,22.32812017,1,COM1,MHPHUD,24.9697,521
147,91.8387915,22.32811043,1,COM1,MHPHUD,71.3896,521
148,91.83646505,22.32814373,1,RES2,MHPHUD,144.0731,524
149,91.83857874,22.32808279,1,COM1,MHPHUD,113.9722,521
150,91.83675496,22.3281343,6,RES4,CERBM,91.3874,524
151,91.83992326,22.32809087,1,COM1,MHPHUD,49.172,519
152,91.83976897,22.32812507,1,COM1,MHPHUD,60.2932,519
153,91.8368991,22.3281489,1,COM1,MLRM1,69.8505,521
154,91.8360217,22.32817574,1,COM1,MHPHUD,128.4038,524
155,91.84330044,22.32800352,1,RES2,MMUH1,144.8359,523
156,91.84319447,22.32801791,1,RES2,MMUH1,104.8206,523
157,91.83724152,22.32815507,1,COM1,MLRM1,64.5823,521
158,91.83695859,22.32815878,2,COM1,MLRM1,48.6016,521
159,91.83854876,22.32817433,2,COM1,MHPHUD,52.8783,521
160,91.8375273,22.32816395,1,COM10,CERBL,81.5068,521
161,91.84019622,22.32813766,1,COM1,MHPHUD,87.4005,519
162,91.83812766,22.32816225,1,RES2,MHPHUD,58.4976,521
163,91.83648991,22.32820458,1,RES4,CERBL,137.1472,524
164,91.83706551,22.32817367,5,COM1,CECBM,78.6601,521
165,91.83798316,22.32817845,1,RES1,MHPHUD,29.9731,521
166,91.83975919,22.32818574,1,COM1,MHPHUD,144.4991,519
167,91.84010249,22.32810754,1,COM1,MHPHUD,52.307,519
168,91.83601468,22.32823077,1,COM1,MHPHUD,700.3554,524
169,91.83956494,22.32807833,2,COM1,MHPHUD,30.9393,521
170,91.83716591,22.32822086,1,COM1,MLRM1,188.2969,521
171,91.83775909,22.32817366,1,COM10,CERBL,95.874,521
172,91.84033849,22.32817509,1,COM1,MHPHUD,71.5347,519
173,91.84325126,22.32817069,2,RES2,MMUH2,37.1097,523
174,91.83722303,22.32823914,1,COM1,MLRM1,93.7303,521
175,91.83854709,22.32821919,1,COM1,MHPHUD,107.7379,521
176,91.83615163,22.32822941,1,COM1,MLRM1,26.8482,524
177,91.83727397,22.32824148,2,COM1,MLRM1,73.1288,521
178,91.83811599,22.32823985,1,RES2,MHPHUD,53.1001,521
179,91.84017065,22.32822877,1,COM1,MHPHUD,39.4526,519
180,91.84264008,22.32820363,1,RES2,MMUH1,71.8161,523
181,91.83796429,22.32824736,1,RES2,MHPHUD,557.9678,521
182,91.83827295,22.32810914,1,COM1,MHPHUD,42.8291,521
183,91.83974198,22.32824225,1,COM1,MHPHUD,126.7757,519
184,91.84305848,22.32812389,1,RES2,MMUH1,71.9209,523
185,91.83600211,22.32829134,1,COM1,MHPHUD,146.751,524
186,91.83662706,22.32826793,6,RES4,CERBM,132.1732,524
187,91.8398934,22.32821714,1,COM1,MHPHUD,34.9664,519
188,91.83855284,22.32829023,1,COM1,MHPHUD,91.3996,521
189,91.83673552,22.32828541,1,COM10,MLRM1,44.5407,524
190,91.83810314,22.32829888,1,RES2,MHPHUD,63.8335,521
191,91.83794844,22.32829507,1,RES2,MHPHUD,41.8151,521
192,91.83615929,22.32832862,1,COM1,MHPHUD,377.6429,524
193,91.83769186,22.32823906,2,COM10,CERBL,36.9686,521
194,91.83972981,22.32830246,1,COM1,MHPHUD,16.917,519
195,91.83590435,22.32835557,1,COM1,MLRM1,21.1456,524
196,91.8360475,22.32835888,1,IND3,MHPHUD,82.1697,524
197,91.83631501,22.32832613,1,COM1,MHPHUD,36.9677,524
198,91.83809477,22.32833291,1,RES2,MHPHUD,79.7261,521
199,91.83826176,22.32833002,1,COM1,MHPHUD,28.988,521
200,91.83707925,22.32833208,1,RES3,CERBL,80.801,524
201,91.83639383,22.32833151,1,COM1,MHPHUD,46.4801,524
202,91.83646224,22.32835666,1,COM1,MHPHUD,199.0119,524
203,91.83927634,22.32824462,1,COM1,MHPHUD,145.7222,521
204,91.83692577,22.32832732,2,COM10,MLRM1,74.8188,524
205,91.83792863,22.3283491,1,IND2,SPMBS,91.5556,521
206,91.84333938,22.32823812,1,RES2,MMUH1,29.7921,523
207,91.83590389,22.32840771,1,IND3,MHPHUD,66.729,524
208,91.84271891,22.32831466,1,RES2,MMUH1,138.905,523
209,91.83701692,22.3283439,5,COM10,CECBM,195.4911,524
210,91.83720287,22.32835733,3,RES3,CERBL,285.5925,524
211,91.84347145,22.3281236,1,RES2,MMUH1,556.9318,523
212,91.83951443,22.3282731,1,COM1,MHPHUD,39.309,519
213,91.83611257,22.32842571,1,IND3,MHPHUD,57.1896,524
214,91.83854978,22.32836997,1,COM1,MHPHUD,26.0433,521
215,91.83603828,22.32842468,1,IND3,MHPHUD,79.1361,524
216,91.83808294,22.328382,1,RES2,MHPHUD,59.8667,521
217,91.83791598,22.32839158,1,RES2,MHPHUD,97.1654,521
218,91.84133872,22.32833723,1,COM1,MLRM1,50.5276,523
219,91.8421335,22.32837046,1,COM1,MLRM1,46.1755,523
220,91.83704275,22.32844402,1,RES3,CERBL,141.2676,524
221,91.84019976,22.32834989,1,COM1,MHPHUD,57.7668,519
222,91.83647121,22.32845528,1,COM1,MHPHUD,24.6587,524
223,91.84143973,22.32840246,1,COM1,MLRM1,103.9619,523
224,91.83719652,22.32843163,1,RES3,CERBL,49.0357,524
225,91.83677747,22.32846297,1,COM10,MLRM1,17.5258,524
226,91.83684178,22.32847197,2,COM10,MLRM1,47.1202,524
227,91.83622301,22.32847143,1,COM1,MHPHUD,31.922,524
228,91.83704923,22.32847545,1,RES3,CERBL,270.724,524
229,91.8374716,22.32837569,5,COM10,CECBM,21.8985,524
230,91.8384598,22.32844697,1,COM1,MHPHUD,79.6728,521
231,91.83806551,22.3284469,1,RES2,MHPHUD,55.1984,521
232,91.84348441,22.32838902,1,RES2,MMUH1,130.9168,523
233,91.8397048,22.32840901,1,COM1,MHPHUD,43.0837,519
234,91.84222458,22.32843409,1,COM1,MLRM1,71.7639,523
235,91.839225,22.32843184,1,COM1,MHPHUD,164.9223,519
236,91.83787378,22.32844796,1,COM1,MLRM1,59.1838,524
237,91.83854187,22.32846644,1,COM1,MHPHUD,266.0276,521
238,91.8375896,22.32840325,5,COM10,CECBM,58.4266,524
239,91.83822052,22.32846883,1,COM1,MHPHUD,138.7526,521
240,91.84010528,22.32840242,1,COM1,MHPHUD,83.8555,519
241,91.83959447,22.32845557,1,COM1,MHPHUD,391.6659,519
242,91.83942994,22.32842314,1,COM1,MHPHUD,66.8446,519
243,91.83612052,22.32853848,1,RES2,MHPHUD,67.6834,524
244,91.83804995,22.32850681,1,RES2,MHPHUD,264.2857,524
245,91.8377002,22.32844275,6,COM10,CECBM,29.7481,524
246,91.84348042,22.32846354,1,RES2,MMUH1,92.2316,523
247,91.83679113,22.32853325,5,COM10,CECBM,284.5537,524
248,91.8403454,22.32839159,3,COM1,CECBM,35.9069,519
249,91.84331352,22.32846844,1,RES2,MMUH1,55.3642,523
250,91.83815228,22.32851072,1,RES2,MMUH1,98.4045,524
251,91.83704792,22.32853471,6,RES3,CERBM,71.1419,524
252,91.83622054,22.32854824,1,COM1,MHPHUD,42.902,524
253,91.84212749,22.32848836,1,COM1,MLRM1,137.8139,523
254,91.83785133,22.32851781,2,COM1,MLRM1,21.7558,524
255,91.83776654,22.32855928,2,COM1,MLRM1,42.2789,524
256,91.83803467,22.32856068,3,RES2,MSF2,54.4924,524
257,91.83877803,22.32855086,1,COM1,MHPHUD,56.9015,520
258,91.83604121,22.32856876,2,COM1,CERBL,211.1722,524
259,91.83867455,22.328509,1,COM1,MHPHUD,54.3864,521
260,91.8359929,22.32857363,1,COM1,CERBL,63.8592,524
261,91.83612833,22.32860394,1,COM1,MHPHUD,130.7602,524
262,91.83851806,22.3285545,1,COM1,MHPHUD,96.4317,521
263,91.83647128,22.32855149,1,COM1,MHPHUD,73.7713,524
264,91.83628604,22.32853034,1,RES6,MHPHUD,244.0358,524
265,91.84465033,22.32850245,2,RES2,MMUH2,101.1567,523
266,91.84327892,22.3284233,1,COM1,MHPHUD,97.7526,523
267,91.83634196,22.32853461,2,COM1,CERBL,12.4612,524
268,91.83591633,22.32858422,1,RES2,MMUH1,103.2529,524
269,91.83918362,22.32857782,1,COM1,CERBL,104.2072,519
270,91.83741998,22.32855002,1,COM1,MHPHUD,142.535,524
271,91.83640047,22.3285367,1,COM1,MHPHUD,302.9228,524
272,91.83997292,22.32849279,1,COM1,MHPHUD,228.6734,519
273,91.83987458,22.32845451,2,RES3,CERBL,108.4738,519
274,91.83718281,22.32854015,1,COM1,MHPHUD,56.2093,524
275,91.83967138,22.32855107,1,COM10,MLRM1,156.3151,519
276,91.83677585,22.3286073,1,RES2,MMUH1,56.9311,524
277,91.8437849,22.32848414,1,RES2,MHPHUD,80.3003,523
278,91.83801697,22.32860668,1,COM1,MLRM1,43.2614,524
279,91.83786159,22.32860132,1,COM1,MHPHUD,95.3353,524
280,91.83877271,22.32860932,6,RES3,CERBM,188.8708,520
281,91.83703635,22.3286134,5,RES2,CERBM,64.5166,524
282,91.83759723,22.32859918,1,COM1,MHPHUD,146.7104,524
283,91.83884941,22.32860045,1,COM1,MHPHUD,36.3535,520
284,91.83928479,22.32855562,1,COM1,MLRM1,178.3214,519
285,91.83771526,22.32862714,1,COM1,MHPHUD,80.7704,524
286,91.8401805,22.32854176,1,COM1,MHPHUD,31.501,519
287,91.84006932,22.32858115,1,COM1,MLRM1,378.8405,519
288,91.83776072,22.32863806,1,RES2,MMUH1,121.0354,524
289,91.8428258,22.32841211,1,COM1,MHPHUD,48.721,523
290,91.84034194,22.32859068,1,COM1,MHPHUD,111.1755,519
291,91.83891315,22.32862475,1,COM1,MHPHUD,105.632,520
292,91.83942948,22.32859366,1,COM1,MHPHUD,46.1731,519
293,91.83935401,22.32858199,1,RES2,MHPHUD,63.7537,519
294,91.8380041,22.32865038,1,COM1,MHPHUD,50.2282,524
295,91.83851063,22.32863902,2,COM1,MHPHUD,23.6707,520
296,91.83862311,22.32863518,1,RES2,MMUH1,47.7914,520
297,91.84271132,22.32861422,1,RES3,CERBL,46.1142,523
298,91.83715839,22.32867494,1,RES2,MMUH1,44.7244,524
299,91.84366899,22.32859266,1,COM1,MHPHUD,40.9347,523
300,91.83875049,22.32866859,1,COM10,MLRM1,47.5791,520
301,91.83675728,22.32869002,2,COM1,MHPHUD,65.0753,524
302,91.83867016,22.32864575,1,COM1,MHPHUD,35.3696,520
303,91.83981019,22.32864958,1,COM1,MHPHUD,64.8461,519
304,91.83913465,22.32867771,1,COM1,MLRM1,23.5969,519
305,91.84211843,22.3286167,1,COM1,MHPHUD,113.7398,523
306,91.83939702,22.32867564,2,COM1,MHPHUD,100.5917,519
307,91.83899061,22.3286477,1,COM1,MLRM1,43.0367,520
308,91.83784002,22.3286689,1,RES2,MHPHUD,58.6349,524
309,91.83799035,22.32868689,1,COM1,CERBL,48.7737,524
310,91.83618994,22.32872035,1,RES2,MMUH1,167.7918,524
311,91.84278782,22.3286417,1,COM1,MHPHUD,51.284,523
312,91.83954624,22.32860831,1,COM10,MLRM1,94.3586,519
313,91.83684388,22.3286796,1,COM1,MHPHUD,89.1586,524
314,91.83998736,22.32865691,1,RES2,MMUH1,201.3727,519
315,91.83813033,22.32866321,1,RES2,MMUH1,188.1513,524
316,91.84348333,22.32858189,3,COM10,MLRM2,57.8587,523
317,91.83690246,22.32863376,1,COM1,MHPHUD,36.7029,524
318,91.83991494,22.32869203,1,COM10,MLRM1,180.3873,519
319,91.83673624,22.3287378,1,RES2,MMUH1,119.7189,524
320,91.84394253,22.32858968,1,RES6,MHPHUD,50.334,523
321,91.84475572,22.32858763,1,COM1,MHPHUD,42.2933,523
322,91.83899492,22.32873196,4,RES2,CERBM,41.2011,520
323,91.8395039,22.32872159,1,COM1,MHPHUD,127.8336,519
324,91.8403998,22.32866966,2,RES2,MMUH2,277.7061,519
325,91.84375305,22.32862856,3,COM10,CERBL,80.2187,523
326,91.8375156,22.32871996,1,RES3,CERBL,63.335,524
327,91.83713412,22.32873316,1,COM1,MHPHUD,39.4424,524
328,91.83925643,22.32872907,1,RES2,CERBL,524.449,519
329,91.83770194,22.32874758,1,RES2,MMUH1,184.2963,524
330,91.84322043,22.32861517,1,COM1,MHPHUD,20.5023,523
331,91.83962634,22.32868055,1,COM1,MHPHUD,140.5887,519
332,91.83932058,22.32876051,1,COM1,MHPHUD,332.1587,519
333,91.84013699,22.32870766,6,COM1,CECBM,35.7798,519
334,91.83831429,22.32864583,1,COM1,MHPHUD,76.3389,524
335,91.83986561,22.3287531,5,RES3,CERBM,119.8356,519
336,91.83703707,22.32876897,1,COM1,MHPHUD,252.3432,524
337,91.83841632,22.32874449,1,RES2,MMUH1,92.8687,520
338,91.84359009,22.32861866,1,COM1,MHPHUD,40.2672,523
339,91.8384841,22.32875206,1,RES3,CERBL,52.9895,520
340,91.83708096,22.32879863,1,COM1,MHPHUD,131.704,524
341,91.8392474,22.32879549,1,RES2,MMUH1,50.5205,519
342,91.84344885,22.32871452,1,COM1,MHPHUD,86.1385,523
343,91.83992114,22.32878159,1,COM1,CERBL,37.1982,519
344,91.83614487,22.32880217,1,RES3,CERBL,71.6932,524
345,91.83711875,22.32881438,1,REL1,CECBL,80.7491,524
346,91.83776157,22.32878648,1,COM1,MHPHUD,76.4054,524
347,91.84043663,22.32876012,1,COM1,MHPHUD,154.1653,519
348,91.8393643,22.32880493,1,RES2,MHPHUD,90.4602,519
349,91.83796071,22.32877803,5,RES3,CERBM,152.9724,524
350,91.83670128,22.32881071,1,COM1,MHPHUD,77.8608,524
351,91.84029946,22.32874167,4,RES3,CERBM,353.2201,519
352,91.83679862,22.32881414,1,RES2,CERBL,41.3186,524
353,91.83746833,22.32882596,1,RES6,MHPHUD,138.1185,524
354,91.84477659,22.32875376,1,COM1,MHPHUD,60.6496,523
355,91.83975168,22.32875656,2,RES2,MMUH2,189.6494,519
356,91.84355016,22.32877871,1,RES6,MHPHUD,49.3537,523
357,91.84482708,22.3286472,1,RES2,MHPHUD,25.182,523
358,91.83769399,22.32883851,2,REL1,CECBL,239.4411,524
359,91.83775772,22.32887461,4,COM1,CECBM,65.7289,524
360,91.8390986,22.32878953,1,RES2,MMUH1,68.1287,519
361,91.83781603,22.32882128,1,RES2,MMUH1,45.0865,524
362,91.83785362,22.32883124,1,COM1,MHPHUD,99.833,524
363,91.8398089,22.32884796,1,COM1,MHPHUD,368.6942,519
364,91.83862038,22.32884202,1,RES6,MHPHUD,48.3125,520
365,91.84464845,22.3286809,1,COM1,MLRM1,270.0951,523
366,91.84144355,22.32884913,1,RES2,MMUH1,73.6871,523
367,91.84276131,22.32875911,1,RES2,MMUH1,117.4585,523
368,91.83793496,22.32888638,1,COM1,MLRM1,64.0975,524
369,91.84137772,22.32874849,1,COM1,MHPHUD,57.0852,523
370,91.84041638,22.32886187,1,COM1,MHPHUD,43.9661,519
371,91.83989652,22.32886186,1,COM1,MHPHUD,149.1994,519
372,91.839637,22.3288817,1,RES6,MHPHUD,55.3483,519
373,91.84513146,22.32870261,1,RES2,MMUH1,602.4924,523
374,91.83613903,22.32891494,1,IND2,MLRI,165.0062,524
375,91.83650639,22.32881749,1,RES6,MHPHUD,172.9565,524
376,91.84517848,22.32870746,6,RES3,CERBM,199.7953,523
377,91.83687003,22.32886392,1,RES6,MHPHUD,55.7712,524
378,91.84523303,22.32871046,1,COM1,MHPHUD,100.7097,523
379,91.84024092,22.32887191,1,COM1,MHPHUD,105.8512,519
380,91.83905135,22.32890306,1,COM1,MHPHUD,16.0859,520
381,91.83892219,22.32884631,1,COM1,MHPHUD,519.4271,520
382,91.84036287,22.32890762,2,COM1,CERBL,256.0749,519
383,91.83599665,22.3288422,1,RES6,MHPHUD,36.7685,524
384,91.84536505,22.32880967,1,RES6,MHPHUD,33.7291,66
385,91.84466969,22.32886719,1,COM1,MHPHUD,30.1159,523
386,91.83871148,22.32893895,1,COM1,MHPHUD,39.559,520
387,91.84041881,22.32892054,1,RES6,MHPHUD,108.8733,519
388,91.84574766,22.32885288,1,RES2,MMUH1,59.9274,66
389,91.844076,22.32883229,1,RES6,MHPHUD,283.8314,523
390,91.84478306,22.3288467,1,IND2,MLRI,42.9208,523
391,91.83623357,22.32887019,1,COM1,MHPHUD,25.6217,524
392,91.83882463,22.32893344,1,COM10,CERBL,172.0788,520
393,91.8364687,22.3289673,1,RES3,CERBL,62.0279,524
394,91.83695383,22.32889765,1,COM1,MHPHUD,130.9724,524
395,91.83862161,22.32894544,1,COM1,MLRM1,176.0126,520
396,91.84126478,22.32890863,1,RES6,MHPHUD,15.2501,523
397,91.8455723,22.32887556,1,COM1,MLRM1,49.6087,66
398,91.83800156,22.32898575,1,COM1,MHPHUD,86.3792,524
399,91.83923579,22.32896977,1,COM1,MHPHUD,171.486,519
400,91.83902532,22.32896909,2,RES3,CERBL,294.0277,520
401,91.83703624,22.32893294,1,RES2,MMUH1,20.2456,524
402,91.84370243,22.32881402,1,COM1,MHPHUD,144.8505,523
403,91.83912776,22.3289793,1,RES2,MMUH1,15.8475,519
404,91.84386652,22.32885432,1,RES6,MHPHUD,284.8752,523
405,91.84572657,22.32891546,1,RES6,MHPHUD,43.6743,66
406,91.84496613,22.328883,1,COM1,MHPHUD,103.863,523
407,91.84030059,22.32891203,1,COM10,CERBL,302.6766,519
408,91.83660663,22.32898062,1,RES2,MMUH1,163.9709,524
409,91.84347355,22.32886896,3,RES3,CERBL,58.4169,523
410,91.84106649,22.32893353,1,RES6,MHPHUD,54.149,519
411,91.84513899,22.32890553,1,COM1,MHPHUD,39.274,523
412,91.83872631,22.329003,1,RES2,MMUH1,78.3645,520
413,91.84082637,22.32898441,1,RES2,MMUH1,164.9773,519
414,91.84428618,22.32887522,2,RES2,CERBL,122.8011,523
415,91.83775368,22.32896298,5,RES2,CERBM,35.7491,524
416,91.83756001,22.32897275,1,COM1,MHPHUD,55.027,524
417,91.83882566,22.32901202,1,RES2,CERBL,191.8703,520
879,91.83909636,22.3300992,2,COM10,CERBL,100.1016,519
880,91.83951108,22.33011804,1,COM1,MLRM1,31.8974,519
881,91.84592525,22.33001834,1,COM1,MLRM1,42.2629,66
